"","X1552279_a_at","X1552287_s_at","X1552301_a_at","X1552302_at","X1552303_a_at","X1552304_at","X1552314_a_at","X1007_s_at","X1053_at","X117_at","X121_at","X1255_g_at","X1294_at","X1316_at","X1320_at","X1405_i_at","X1431_at","X1438_at","X1487_at","X1494_f_at","X1552256_a_at","X1552257_a_at","X1552258_at","X1552261_at","X1552263_at","X1552264_a_at","X1552266_at","X1552269_at","X1552271_at","X1552272_a_at","X1552274_at","X1552275_s_at","X1552276_a_at","X1552277_a_at","X1552278_a_at","X1552280_at","X1552281_at","X1552283_s_at","X1552286_at","X1552288_at","X1552289_a_at","X1552291_at","X1552293_at","X1552295_a_at","X1552296_at","X1552299_at","X1552306_at","X1552307_a_at","X1552309_a_at","X1552310_at","X1552311_a_at","X1552312_a_at","gsm","text_sex"
"11",7.80574967515911,9.62372605822075,7.16429654259593,8.38063465425851,8.25146773505869,6.93463797913121,5.38871202332972,11.4291504023642,8.20318989745552,8.37939526340073,8.76607764385191,2.49917925580583,9.18543396921257,8.08471964471709,5.82409038085126,11.5745462250854,6.06638502027241,6.68004299262257,8.93686315850503,6.89550378957945,8.26742296606546,9.07311408016636,7.37297211586292,7.26188429991687,8.73309771061306,8.55682674565334,4.51924120694207,6.99095826297562,3.08777222372887,6.47768979244841,8.66406784941645,7.57707604219127,6.34332378108719,9.03798010924897,7.16637702260063,4.26869039084171,6.56297747707398,9.40217557208063,8.30287192934766,5.64260829610017,7.05580192912024,8.85517184701578,5.3208294250532,7.36293534055861,6.90054684431331,7.15292972735954,6.7338261223701,8.55923482173473,9.74221780140482,9.7091532739727,7.09658550373882,7.52948755802023,"GSM1065735","female"
"12",7.92721855009954,9.4390115662011,6.29943498455284,8.61716328262586,8.33618339563411,7.21867753330912,6.5176347472913,11.4099058651456,8.57950866122082,9.38417006955334,8.72859094777209,6.65564663497605,8.98836657720648,8.23299980783551,4.14990966753492,12.8664345393345,5.6534378436322,7.88458693224191,9.35685402004391,6.17909836613971,9.65547365820586,9.5618404746141,6.94699865075581,6.26116896782807,9.04150118567657,8.99015077621143,4.75452357651727,6.6135310635816,2.67579786914946,5.52027828615245,8.31172379692653,6.85633712777447,6.25960600108487,9.85819582875905,7.71513627855614,6.16813394641415,5.62243873206646,7.22945814356238,7.70033428657421,5.073441518976,7.2930135923011,9.70326650197279,2.49083374476029,7.52638499272785,6.35056248512749,6.51880310162305,7.70033428657421,8.29652256579033,9.49520007053313,9.71139320545469,7.98822113232582,7.06806562019948,"GSM1065736","male"
"13",7.47598466496782,9.07899402404866,6.63408077094629,8.12359222664265,7.78194257571855,8.86311363173307,5.39802605589472,12.0426682745233,8.58845155395547,9.13515133614464,8.77028694269326,6.58062263479499,8.82100986864316,7.95908909527122,2.64054134163688,12.6827457763133,6.34734214739634,7.00501253706751,9.19726117756944,6.2176527978995,8.59267379899461,8.99319145809405,6.45144736471496,4.9727859207644,8.07746466379017,8.1156434992485,6.49626323983687,6.062083925309,2.59712017702522,4.0562071994513,8.16414365474309,7.07480404025029,6.93623863997958,9.97042805173726,5.97846221985276,5.68835774656697,4.77987113377737,6.12572506929221,8.17338182200471,6.48375452187273,6.83565126998913,9.75785433075531,6.5370186229577,7.17284150521653,6.91026375778331,6.78801614267446,9.37551800515041,8.1283609432625,9.84209101217501,9.88374604479501,7.17463212160314,8.40551464305331,"GSM1065737","male"
"14",7.97180103192088,9.77794419171506,6.27882000437093,8.54845165269111,8.04961007675061,7.26050277329128,7.1967693145564,11.402214804906,9.4275552635869,10.3717973318921,8.32101349706139,4.65846800254838,9.01454889662408,7.6055261872876,4.92268881408181,11.209460676565,6.15932926587956,4.68415837957755,8.93560177084098,6.46235094016293,9.31729886702298,8.92484634420367,7.99083746651968,6.02443515578634,9.08422959956466,8.67010951457884,4.21838983598418,5.97704586731932,2.77607365956666,5.95758707711145,8.24269252866263,7.23421676183034,3.72432830310271,10.357744424432,6.31675488436203,5.41724493642213,5.16153542835259,9.74307799492475,7.60513426705487,5.99872693636619,6.21390228202045,10.1790432132014,3.07834562380602,7.99007105244479,6.49687869735844,6.41389427417223,7.37202922996087,7.88829697926483,9.71002306834532,9.26986327099255,7.70943884076064,7.729559567908,"GSM1065738","male"
"15",7.22702574960819,8.52867523542734,7.50454253561444,5.92237032388837,6.96012939346906,7.38424066797472,6.61950779806543,13.0274310658353,9.71846917346934,7.02128871757806,8.5004937587562,7.12575234131645,8.12083090660962,6.84835503118341,5.19228294985557,9.89491323261501,5.24727511593518,6.59069362951838,9.08625513960722,6.88361592909907,9.29303038107694,11.8467792754623,5.77616927644441,4.36881513466654,9.89998401905426,9.69530486193877,4.61277356741374,4.35244074691265,3.46416767998477,7.11814581444061,7.73883132479173,6.78935105506095,4.99493311406325,10.5303087884976,5.65925384608155,5.2693417813363,6.2638607131876,10.7116489075026,6.75116911049836,5.94684803926847,6.8461823784187,10.3872645189658,4.6873076503195,7.57466163985624,6.03438807293379,5.66826466929476,7.69851437819691,8.43318564552935,8.5032036155206,10.099727832241,7.1919475127993,7.39821182720603,"GSM1065739","male"
"16",6.54724174498746,9.14514959307995,7.81271384335439,6.90328416308414,7.44499249116662,6.48430443766611,6.76106449008151,13.0595678787214,9.03193934664095,8.03949156524584,8.51658095334554,5.26606951173172,8.05731812739716,7.28284564490434,3.454614163697,9.5874844479215,6.70745852965473,7.57790159197741,9.66924224631749,7.71167660870478,8.91778647774488,11.1660915111429,7.14858843437402,5.01590027387733,9.0399323597071,9.25456286542759,3.16709904159934,4.72400407903136,2.18027105161381,5.77894025361843,8.15551549617678,6.75979366446441,6.42596293146047,10.9651760605101,4.52716606981942,5.5793132219162,6.42917689634107,9.68883758505795,8.07927783158077,5.33618089573955,7.95451215621679,10.0136213718087,3.14992185789893,7.74444032155196,3.87601885454163,3.72885327718857,6.74700465334742,7.73648514180956,8.22140151639626,9.0765590951316,7.4475667993682,7.08142485030342,"GSM1065740","male"
"17",8.97669528456536,9.18831659941492,6.34342168063189,9.05112137033943,8.53548301643572,6.77741708525812,5.84726134535084,11.1842740947058,8.7859114419047,9.54426358017104,9.16073694628979,4.40869759702489,8.67377016954346,8.44649321279228,5.01115836229423,11.5138543936037,5.9248590490653,3.6539347727728,9.40941745602338,6.66458950255739,10.5132439851034,9.81965461346556,5.59782284206362,4.43302218986087,9.54542710254415,8.95553367363846,4.47540141080399,5.20606607742075,4.15847356610334,2.57417103680466,8.89999791116156,7.4447705812675,3.87362226973807,9.24726414835098,8.55418322852868,5.14790579759349,6.61428227194539,7.98742660814383,7.83974926308805,2.76202132816618,5.3486973528057,10.5370611129631,3.12969746430467,7.31594927759658,4.91371472870466,5.15031352010514,7.85445576956749,7.46317203474729,8.92087475159511,10.309953762562,6.88537302701312,7.44148845942162,"GSM1065741","male"
"18",7.98012815030645,9.1416545163141,5.80838273369218,8.23862208263609,8.36993230052628,5.76725487689625,5.79605181245274,11.7169960370825,8.6750343302292,9.25602040630844,8.51560326120321,4.56352791092568,9.02886995855327,7.54681653682118,2.83503252042386,10.8455449350378,6.4209362467438,7.31038011412396,9.38232918955297,10.2905050408033,8.80537533336712,9.39758629324564,7.06659189285322,7.3770673385117,8.21020181320488,8.4940635344892,2.29273670110796,2.28303662812175,1.8303246984423,6.46193858098134,8.13992272183084,7.09542972702609,3.7516843719318,9.61150106633115,7.91693756441534,5.98494018425883,5.40823394008817,10.4214842064733,8.59602870212736,6.18187657881214,6.91747114014069,9.1080688382005,4.98473561746058,8.1591422384735,5.51698996089824,5.97316719505211,6.91955580309648,7.94025427289354,9.0835482027413,9.32632184277562,7.44269307532175,7.93015363752979,"GSM1065742","female"
"19",8.25879825965746,9.45618662145798,6.92656997703024,7.90522151434383,7.98456086984127,6.88515701569581,6.4646048863454,11.1250931230395,9.18212888302639,8.00388440706987,9.12205973308875,4.37524938903343,9.0440047030886,8.16336739838744,6.21513457161715,11.8145732537764,5.23333590285138,6.80222812043189,9.15040862637698,6.62919791489617,9.66640031155888,9.41643992287995,7.32967257725394,6.68060707261158,9.31457939255084,9.27723020270644,4.2898588049192,5.35244710316122,3.80072081347484,6.00833718312217,8.32725756312271,7.2861233861059,4.74946561734997,9.50461284524566,7.73559190045649,5.80719183677576,6.48196310269141,9.80706490476542,8.44339115933102,4.37380896579086,6.34770569124146,8.7883287769066,3.81873707914383,8.02816134757546,6.49852932548132,6.88409723749919,6.86592747267548,8.12658110294777,9.79576191605263,10.0176296658628,7.1296797035393,7.57952186052817,"GSM1065743","male"
"20",7.84409184120161,9.83938836565456,6.18738414373208,7.82786474310195,7.76559640434631,6.44045975778097,6.83460883421234,12.7213414693362,8.82581583166838,8.57233339619104,8.92724611096035,5.51655668654188,8.59218304869685,8.40790929154798,6.09249415539416,10.8902080275405,5.41666446002781,6.8047195981428,9.3861565165541,6.37416555405164,8.9467682836508,9.49883305463781,7.05444152231156,8.38642815394004,8.83001568341139,8.53410908329416,4.95195466937466,2.06848543221752,3.71617880708117,6.18995083857664,8.61217001224111,7.26782509458536,5.53529621971935,9.97821851489102,7.43632094151721,7.24045076824616,4.64734559681484,9.67401267057116,7.48835191890121,6.65242482770881,7.90066638621323,9.30510481750033,3.33990272262902,7.7576326884324,6.64891693361993,5.99307379306606,6.53664866622995,7.53455890648902,8.09765819748092,9.38614832352092,6.82648238873523,7.40604765058428,"GSM1065744","male"
"21",7.68594225027289,9.63839337467642,6.20248452597753,8.90865951718573,8.41505680083143,6.78830593536333,4.50051335771917,10.8659667427966,9.25065040203067,10.0782415572049,8.53554017046536,6.11285961262022,8.98131325388478,7.94764219738745,6.04584002421915,11.0183594646987,6.14042202721927,6.53352784103433,9.24129201545102,5.29811023660082,9.26334409179218,10.0021286582343,7.39613465142811,6.52857178768406,9.1692555959659,9.38086989701826,5.38036166398087,0.986254369313908,2.91397278238509,3.85380906251617,9.17839446038678,7.81715699215341,7.01552321561228,10.1485312383119,7.63324519416856,6.26317209398523,5.66412240602685,8.45545463218893,8.03857335934799,7.78565451305483,8.06053328161767,8.85379110122215,2.24498475731504,7.895248688933,5.41794531684522,5.87133358930901,7.22000291209781,7.73985957618275,10.4384727197496,9.43463010397299,7.03619779466769,8.03120494332159,"GSM1065745","male"
"22",7.27350656511769,9.00498305286464,6.56543769684276,7.79533642793768,7.89759439917626,7.045213599665,7.03723065198621,12.0007781973168,9.18339371291506,11.8064126762587,8.34089023836039,5.68173710092582,8.79341147904497,8.16829353336147,6.13490207442431,11.2768670856801,6.05747561660389,6.56521969844436,9.80225300481195,6.5940201314168,9.50459874387116,11.1338094490634,7.34167359193733,5.68089085789377,9.74986523838077,9.33375914279859,4.69850354349373,1.38554644818041,3.45640665923256,5.65731930715827,8.28966711833642,6.57630414510557,6.23288596846344,10.0879334967675,6.52162619209108,6.31964900151728,6.40046142099988,8.32581317640201,7.32531265167989,5.87431549550402,6.9272280334659,10.2547995149441,3.36063115746349,7.48105509152701,3.11692146433841,6.09184874981003,7.30127394338242,9.26116689879293,9.19670317925359,9.70584316093999,7.66260856606883,7.37531664550584,"GSM1065746","male"
"23",7.62453302412998,9.08454612824002,5.3024122783561,9.59767232320015,8.76202784142577,6.67927036566482,6.46893889685945,10.5525663186407,8.5051259620651,9.52594983451448,8.84014186482466,7.78241380726901,9.1945591473405,8.02405145413386,6.55932936320546,13.0153397793774,5.70123298228593,6.90694589785847,8.81848056215859,6.39117913400218,8.7447548065856,9.2222776130224,7.62339136586731,5.48468177910064,8.89788295954007,8.77202782112834,2.26178473129452,6.54577659402655,3.88720940292692,5.84427893341357,8.67764495073357,7.16472796106904,5.66657652776326,10.1294105352458,7.37620180992395,5.71654869272458,4.54519987994709,8.23773769697126,8.25916277400683,6.08869306274767,7.30272756171,8.62622885003042,3.24917695360704,7.72839469662886,5.84404060635075,5.4578388569182,7.89807832508922,8.01187744002736,10.6852814251739,9.1694981410165,7.62706762348187,7.43135552157352,"GSM1065747","male"
"24",7.48750242779675,8.87073089569647,7.65001343855415,6.98817681417416,7.56029920278373,6.08470954785231,7.05907185088985,11.9594130011017,9.84978038742731,7.7497641956281,8.56624739964024,6.63665477907953,8.26714154988257,6.46762511191703,5.62964775279273,11.3269732042785,6.5457128177603,6.03613360125619,9.14965390010575,6.68463782840746,8.90206965893846,11.7600940895323,7.23307221152412,5.0230326312625,8.5644505758926,8.91611891203922,3.80675298657099,1.1838485322921,1.73869823994501,6.17093233209821,7.60760255051118,6.27989003987798,3.47295689600092,10.9924193539856,5.87384173706466,4.059626103651,5.838728943593,8.73262976035509,6.61020543859507,5.82653120026879,7.47582744623152,9.8845551864993,3.9293763052974,7.90161029849939,4.79173646562292,5.98381174420409,6.84342363607244,8.47035708641081,9.89493884156084,9.53065095998035,6.70777186329318,8.01707897649526,"GSM1065748","male"
"25",7.51061148532597,9.56554538899636,6.25127561345551,8.34347355936726,8.19343024544687,7.25363951395621,5.6695886493108,10.8331628665351,8.76962795176386,8.5611962819459,7.96826301245452,7.24434861121783,8.93038548992836,7.7965633629697,5.94093606100804,12.3732626712569,6.97622957985429,7.59977154039246,9.53924800723759,6.41322747269238,9.00337117560393,9.83252233318465,6.70796783476369,4.79791619578471,8.90277485296248,8.75475224316302,4.32610225936368,5.5733987650703,1.70418939940967,3.84360905633859,8.96972265530999,7.74111301078485,5.1077853567237,10.6312543733537,6.31317291692005,4.09148912604357,4.03761240223932,8.93981014456907,8.51360009633829,6.02685161485573,7.07005115661019,10.0414825680982,3.08099902667627,7.90567942576225,2.64548217149711,5.19454767309646,8.12986049461861,8.20970581517241,10.0240508998982,9.93832299397343,6.57139164021218,7.91591761124123,"GSM1065749","male"
"26",7.65110839300406,9.32374474638863,6.88872011689359,7.76801754488474,7.16983883791552,7.4661352083333,6.00956529799591,12.2615170054905,9.78701920950305,8.49450801608785,7.96207583574876,5.94280934800007,7.76596364569634,7.42900243732325,6.48731574597554,9.98186406697118,4.84382258673969,8.3369224601901,9.11577508932103,6.6899448736757,8.8577595990741,11.4039520262651,6.4245968070956,6.36376051282797,9.85632280881702,9.53940214841804,4.86085059491306,5.4807104013969,2.4114444148917,5.90852976786444,8.09441343947993,6.71317890314311,6.39941311808872,10.9480948752859,6.83073068404821,6.22978727926963,6.47123640581542,8.82161137071366,9.36421302690429,4.67276080028511,6.16539665610606,12.2277245325113,3.15589265326501,7.79583771476769,2.91038268917118,2.75443303508483,8.74195297141831,8.09031994105248,9.08842732109692,9.73685800793475,6.87107849206937,8.36235635182787,"GSM1065750","male"
"27",8.3127577348089,8.83216342161822,7.14031547142169,9.49490177398802,8.42535271676356,6.56334226976286,2.53675442666909,11.607768142244,8.27027710284064,9.08802893493541,8.92307190815109,5.15358080932393,9.42225066416859,8.0632742673743,4.03725305899173,10.725555423461,6.032770667817,7.20380508990762,9.40923838428803,7.11480946965299,10.2877123795494,10.0027503319232,7.01908249886197,7.88181754276214,9.05035503703773,8.0780856781258,4.02520779100257,2.22637226884239,2.53729656414331,6.58186489737427,8.83954804083779,6.09111565708128,6.54838375573599,9.24231739687468,8.22719955932577,4.76200963080983,6.18490826175977,8.41777700343249,9.2243820805764,9.99188460000488,11.016834049868,9.82457407661582,3.56949473757837,8.20881278381235,3.4693585409823,5.1560365451461,6.73406331065697,7.58982864044968,10.1651808619204,9.90424533499668,7.73759956440623,6.58713197447009,"GSM1065751","female"
"28",7.52865335887955,9.04375186783428,6.61810398406651,6.48673206878017,7.04370320904715,7.36189904511052,5.81989499165795,11.5186600396824,9.92774344956024,9.29744181176436,8.61784466558015,2.37547349557607,7.58661389188612,7.06293766097033,2.90981015491576,10.2344294675935,4.85469288104221,8.48685271583274,9.42814741708106,5.98160175776426,9.42290069821511,10.2913134649513,6.59412810033094,6.41969730960763,8.6640834981989,8.7716868774207,4.60582853766504,5.03032415887065,1.76810639066829,5.11482258476627,8.00443453682692,6.82462148904151,3.46425134107869,10.1809235945701,6.96538258244316,6.18790904887538,4.81789949181682,6.08140013619477,8.96821548446309,5.11297863774059,5.63771891372196,10.7118364394147,2.77535401297581,7.45784706308056,6.76467125779203,7.33954718325806,7.95914822981549,9.49767882289807,8.50481739897948,9.21990686548238,7.14548589822216,7.27882019017762,"GSM1065752","male"
"29",8.03576740236799,9.47072170465398,6.50588188110812,7.61889054066322,7.48770982371508,6.843096957034,6.65072866359071,10.8796246001519,9.46066373591083,9.1365582386337,8.7363352918137,7.59253328131252,8.03300114429298,7.48551296766182,6.07117701323797,10.1812330256448,5.80825555240933,6.52439502868596,9.10433299016425,6.41747905320418,8.33533362841766,9.36186177019723,7.48216500260572,7.23898265700144,7.69044852493297,8.08460857531781,5.58355127576155,5.34571358012888,2.35089662031026,5.54970459085737,8.09770875667586,6.89439944233907,5.45638497322196,10.3900033915318,7.83991551006478,3.80851685403221,4.28205201933481,9.09489317841824,8.21971886657277,6.06976552800622,7.68471566419251,9.56810946052854,4.50776166393517,8.45094274559589,5.22605915897148,6.28126723157139,6.93618680545381,8.95735978779174,9.7414159181378,9.67127514758364,6.3047108952579,8.1662600124248,"GSM1065753","male"
"30",7.98937917157202,9.38036257316838,7.97957781710513,8.85604075864302,8.62102472375747,6.97466811472827,7.00481371763191,11.4835014128122,8.55367037606447,8.28654990704192,8.9205085806545,5.620613387424,9.01480355465156,7.89831418012959,3.36272656323486,11.2643159190028,6.4234769905449,6.85198884611496,9.38477101720135,6.48909475329183,8.00378717131523,9.55698687288697,8.0731861305806,8.15147477872957,8.39164658539231,8.59082317600454,5.09424113785223,2.42442874724088,3.27268404888298,6.20150918811359,8.5908156924109,7.04278002139878,7.14642306247048,9.99737568541392,7.04712173034294,6.61929282991718,5.48898120022224,9.67896151579028,7.92315096363087,6.32185577798598,7.32279525461692,8.73247340401389,3.89287670006069,7.76423666522424,5.75089346113737,6.88900497995189,7.0244526648655,8.36065003039626,9.50547614290826,9.27167288041495,8.36216520385256,7.67676528009797,"GSM1065754","female"
